0,1,-0.9865042272084787,-3.4970269830306453,9.756296548321224
0,2,-0.9894619801511786,-3.4499533147928014,9.655416637645235
0,3,-1.0138929817095017,-3.4261847715935643,9.5996323862878
0,4,-1.0138929817095017,-3.4261847715935643,9.5996323862878
0,5,-1.045124574955123,-3.412376142846513,9.589265317980752
0,6,-1.045124574955123,-3.412376142846513,9.589265317980752
0,7,-1.0566421004477575,-3.385502921628252,9.509588608929322
0,8,-1.036695875998168,-3.3881865174561234,9.489983000908081
0,9,-1.036695875998168,-3.3881865174561234,9.489983000908081
0,10,-1.036695875998168,-3.3881865174561234,9.489983000908081
0,11,-1.0728546031914272,-3.358051581323991,9.426024823126069
0,12,-1.0738055682816516,-3.3509349192845206,9.395979477728158
0,13,-1.0738055682816516,-3.3509349192845206,9.395979477728158
0,14,-1.0738055682816516,-3.3509349192845206,9.395979477728158
0,15,-1.0738055682816516,-3.3509349192845206,9.395979477728158
0,16,-1.0738055682816516,-3.3509349192845206,9.395979477728158
0,17,-1.1000821450806682,-3.327387801514645,9.348215002083844
0,18,-1.1000821450806682,-3.327387801514645,9.348215002083844
0,19,-1.1095056934622096,-3.2953354259886285,9.20844794984602
0,20,-1.1017598482834974,-3.2788955559657067,9.09102078993002
0,21,-1.1017598482834974,-3.2788955559657067,9.09102078993002
0,22,-1.1017598482834974,-3.2788955559657067,9.09102078993002
0,23,-1.0777871354797215,-3.237572284808866,8.757506750322
0,24,-1.0991695992987376,-3.221737675975197,8.720600990393052
0,25,-1.0991695992987376,-3.221737675975197,8.720600990393052
0,26,-1.0991695992987376,-3.221737675975197,8.720600990393052
0,27,-1.0991695992987376,-3.221737675975197,8.720600990393052
0,28,-1.0567416031435117,-3.2057260697052774,8.477002681070903
0,29,-1.0779439359847471,-3.1766031782985427,8.3311042694035
0,30,-1.0779439359847471,-3.1766031782985427,8.3311042694035
0,31,-1.1079644953996894,-3.132682426882961,8.151725512898118
0,32,-1.0625626016286682,-3.1061224944021015,7.795490104312975
0,33,-1.0625626016286682,-3.1061224944021015,7.795490104312975
0,34,-1.0625626016286682,-3.1061224944021015,7.795490104312975
0,35,-1.0407986777526639,-3.0862272152310353,7.610864757086073
0,36,-1.0407986777526639,-3.0862272152310353,7.610864757086073
0,37,-1.0520203339091931,-3.0570774495832262,7.4930665671912475
0,38,-1.041291936031498,-3.0354933833863145,7.374308900174039
0,39,-1.016810867694138,-3.0005460726719746,7.230043556589621
0,40,-0.968001583905745,-2.9733740311513035,7.1938103019947395
0,41,-0.968001583905745,-2.9733740311513035,7.1938103019947395
0,42,-0.968001583905745,-2.9733740311513035,7.1938103019947395
0,43,-0.9890945825973256,-2.9755214718884657,7.18269496776071
0,44,-0.9890945825973256,-2.9755214718884657,7.18269496776071
0,45,-0.9890945825973256,-2.9755214718884657,7.18269496776071
0,46,-0.9890945825973256,-2.9755214718884657,7.18269496776071
0,47,-0.9890945825973256,-2.9755214718884657,7.18269496776071
